EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,DeadBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceFtPoints,OffThreePtRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,DefArc3ReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PtsPutbacks,LostBallTurnovers,PenaltyTurnovers,RecoveredBlocks,SecondChanceFg2Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,on,PenaltyCorner3FGM,PenaltyCorner3FGA,Steals,BadPassSteals,LostBallSteals,Clear Path Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,SelfOReb,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctBlocked,SelfORebPct,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceCorner3Frequency,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted
201177,1610612766,Josh McRoberts,Josh McRoberts,201177,CHA,7789.0,130,-7,242,242,65.0,56.0,26.0,484,5.0,8.0,1.0,,4.0,4.0,6.0,11.0,6.0,12.0,7.0,15.0,5.0,38.0,270.0,2.0,2.0,13.0,6.0,18.0,11.0,6.0,2.0,14.0,,30.0,3.0,14.0,1.0,18.0,19.0,4.0,1.0,5.0,5.0,6.0,2.0,13.0,65.0,0.5,0.6,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.5,0.6111111111111112,0.6333333333333333,0.7222222222222222,0.5555555555555556,12.915129151291513,0.8,0.14285714285714285,0.1917808219178082,0.0967741935483871,0.16346153846153846,0.11764705882352941,0.19047619047619047,0.22857142857142856,0.09090909090909091,0.2962962962962963,0.625,0.7142857142857143,0.4,,0.14814814814814814,0.14814814814814814,0.4074074074074074,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.125,0.8518518518518519,0.5454545454545454,0.5217074074074074,0.5310125,0.06896551724137931,0.14285714285714285,0.34210526315789475,6.800000000000001,25.373333333333328,0.26859504132231404,1.0,1.0,,,,,2.0,1.0,1.0,,6.0,13.0,,,0.5,1.0,0.6875,1.0,0.25,0.25,1.0,0.25,0.25,1.0,,,,0.6662,0.05263157894736842,1.0,,3.0,1.0,6.0,6.0,3.0,1.0,12.0,2.0,8.0,2.0,1.0,1.0,,1.0,,,0.08333333333333333,0.125,0.013333333333333334,0.009174311926605505,,,,,1.0,0.375,,,,1.0,1.0,,,2.0,3.0,2.0,1.0,1.0,1.0,0.5,0.1,0.6666666666666666,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,0.045454545454545456,,1.0,1.0,,False,1.0,3.0,4.0,3.0,1.0,1.0,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,,,
201229,1610612766,Anthony Tolliver,Anthony Tolliver,201229,CHA,1029.0,17,-7,37,35,18.0,15.0,3.0,72,,,,,,1.0,1.0,1.0,,,1.0,2.0,3.0,6.0,43.0,,,,,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,3.0,4.0,,,,1.0,3.0,,,18.0,,,1.0,0.5,0.5,,0.75,1.0,,1.0,7.5,,0.5,0.1,0.3333333333333333,0.15384615384615385,,,0.2,,,,,,,,0.5,0.5,1.0,1.0,1.0,,1.0,1.0,0.5929500000000001,,0.3333333333333333,,,,23.8,0.4864864864864865,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.07142857142857142,,,,,,,,1.0,,,,0.3333333333333333,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,False,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,6916.0,115,-22,214,215,49.0,42.0,23.0,429,6.0,8.0,2.0,6.0,14.0,2.0,,7.0,14.0,28.0,,9.0,11.0,39.0,242.0,4.0,2.0,6.0,16.0,,7.0,,4.0,9.0,1.0,22.0,6.0,7.0,2.0,15.0,16.0,5.0,4.0,6.0,16.0,17.0,9.0,6.0,49.0,0.5714285714285714,0.5714285714285714,,,,0.5,0.3783783783783784,0.4431818181818182,0.5,0.24324324324324326,20.920502092050206,0.8333333333333334,0.2,0.10144927536231885,0.2608695652173913,0.14130434782608695,0.058823529411764705,0.05555555555555555,0.14705882352941177,0.2857142857142857,0.21621621621621623,0.75,0.75,0.5,0.16216216216216217,0.3783783783783784,0.05405405405405406,0.1891891891891892,,,,0.5,0.4594594594594595,,0.4839256756756756,0.5468,0.20930232558139536,0.2647058823529412,0.15384615384615385,11.025,24.955555555555556,0.22897196261682243,4.0,,,1.0,,1.0,2.0,2.0,1.0,,7.0,10.0,,,0.5,0.5,0.5,0.5,0.2857142857142857,0.3076923076923077,0.5,,,,0.5,,,0.510825,0.05128205128205128,,4.0,,1.0,,12.0,,1.0,5.0,3.0,2.0,,,1.0,1.0,,,,0.03571428571428571,,,0.01020408163265306,,0.6666666666666666,0.6666666666666666,0.75,,,,1.0,,1.0,1.0,0.03333333333333333,,,,3.0,1.0,1.0,1.0,,0.25,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,0.5,3.0,False,,,4.0,3.0,1.0,,,,,0.043478260869565216,,1.0,1.0,1.0,1.0,0.07142857142857142,0.045454545454545456,,,,,,,,,,
202390,1610612766,Gary Neal,Gary Neal,202390,CHA,4065.0,68,-23,131,132,61.0,64.0,12.0,263,2.0,7.0,6.0,7.0,7.0,2.0,2.0,11.0,8.0,21.0,3.0,13.0,1.0,26.0,160.0,10.0,,14.0,6.0,9.0,11.0,2.0,1.0,1.0,,3.0,1.0,2.0,,3.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,14.0,61.0,0.375,0.375,1.0,0.23076923076923078,0.23076923076923078,0.38095238095238093,0.36764705882352944,0.37142857142857144,0.4666666666666667,0.38235294117647056,27.77777777777778,0.8,,0.05555555555555555,0.05555555555555555,0.05555555555555555,,0.14285714285714285,0.058823529411764705,,0.20588235294117646,0.2857142857142857,0.2857142857142857,,0.20588235294117646,0.20588235294117646,0.058823529411764705,0.3235294117647059,0.18181818181818182,0.18181818181818182,1.0,0.4,0.5882352941176471,0.18181818181818182,0.48491176470588243,0.50136,0.05714285714285714,0.09090909090909091,0.5384615384615384,9.48095238095238,25.23846153846154,0.46564885496183206,5.0,1.0,,1.0,,1.0,,4.0,1.0,,5.0,6.0,,,0.4,,0.4666666666666667,,0.7142857142857143,0.7142857142857143,0.6,0.5,0.5,1.0,0.3333333333333333,,,0.49545,,,1.0,4.0,2.0,5.0,10.0,,,,1.0,,,2.0,2.0,1.0,,,1.0,,,0.05405405405405406,0.038461538461538464,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,0.26666666666666666,,,,,,,,1.0,2.0,,,,,0.4,0.07142857142857142,0.25,,1.0,,,2.0,,,,0.05555555555555555,,,,0.16666666666666666,1.0,False,1.0,1.0,,,,,0.06666666666666667,1.0,,,,1.0,1.0,,,,0.045454545454545456,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,9172.0,153,-34,286,287,76.0,67.0,31.0,573,2.0,8.0,2.0,13.0,10.0,3.0,11.0,21.0,14.0,31.0,12.0,24.0,14.0,78.0,327.0,8.0,8.0,27.0,2.0,21.0,21.0,11.0,8.0,24.0,2.0,56.0,2.0,12.0,,14.0,15.0,4.0,4.0,15.0,20.0,18.0,7.0,27.0,76.0,0.07142857142857142,0.07142857142857142,0.5833333333333334,0.5,0.5,0.45161290322580644,0.5818181818181818,0.6190476190476191,0.7105263157894737,0.43636363636363634,24.375,0.26666666666666666,,0.14634146341463414,0.05405405405405406,0.11764705882352941,0.047619047619047616,0.13636363636363635,0.20512820512820512,,0.14545454545454545,0.25,0.3333333333333333,,0.23636363636363636,0.18181818181818182,0.05454545454545454,0.38181818181818183,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.13333333333333333,0.5818181818181818,0.5238095238095238,0.4772427272727272,0.44161666666666666,0.11666666666666667,0.19444444444444445,0.34615384615384615,9.751612903225805,25.012499999999992,0.26573426573426573,4.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,11.0,,4.0,6.0,,0.5,0.25,0.8333333333333334,0.6333333333333333,0.8333333333333334,0.4,0.4,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.55635,0.0641025641025641,1.0,8.0,7.0,1.0,7.0,26.0,15.0,2.0,16.0,6.0,9.0,2.0,1.0,1.0,4.0,,,,0.06451612903225806,0.25,0.01098901098901099,0.007633587786259542,,0.6153846153846154,0.6153846153846154,,0.3333333333333333,0.4666666666666667,,,,3.0,3.0,,,5.0,5.0,5.0,2.0,,3.0,0.7142857142857143,0.08333333333333333,0.7142857142857143,1.0,,1.0,,,6.0,2.0,1.0,0.024390243902439025,,0.6666666666666666,1.0,,2.0,False,,,8.0,5.0,3.0,,,,,,,,,3.0,1.0,,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,
201604,1610612766,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,CHA,2423.0,40,-11,76,75,19.0,14.0,5.0,151,4.0,5.0,1.0,,,,1.0,3.0,4.0,5.0,1.0,3.0,8.0,19.0,84.0,1.0,,2.0,4.0,3.0,3.0,1.0,1.0,2.0,,5.0,2.0,2.0,,4.0,6.0,1.0,,3.0,5.0,10.0,6.0,2.0,19.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.8,0.6875,0.7916666666666666,0.5,0.375,18.51851851851852,0.3333333333333333,,0.11764705882352941,0.2,0.14814814814814814,0.25,,0.14285714285714285,,0.625,0.8,1.0,0.5,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5841,0.61025,0.5,0.6666666666666666,0.10526315789473684,1.4,25.8,0.25,,,,,,,3.0,1.0,2.0,,3.0,5.0,,,1.0,1.0,0.5,1.5,,,,,,,,,,0.5147,0.15789473684210525,1.0,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,2.0,2.0,,,1.0,,0.2,0.2,0.1,0.06060606060606061,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,0.25,,,1.0,1.0,2.0,False,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,1806.0,30,-24,56,58,12.0,13.0,4.0,114,1.0,4.0,1.0,,,,,,1.0,4.0,,,1.0,3.0,70.0,1.0,1.0,1.0,2.0,,,,,1.0,,2.0,,2.0,,2.0,4.0,,,,2.0,2.0,1.0,1.0,12.0,1.0,1.0,,,,0.25,0.25,0.3,0.25,,8.333333333333334,,,0.2,,0.1,0.25,0.3333333333333333,,,1.0,0.25,0.5,1.0,,,,,,,,1.0,1.0,,0.6024499999999999,0.6627,0.2,0.2,0.3333333333333333,1.4249999999999998,,0.21428571428571427,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,0.6274,,1.0,,,1.0,,,,2.0,1.0,,,,1.0,2.0,,,,,0.5,0.5,0.06666666666666667,0.08333333333333333,,,,,1.0,,,1.0,,,,0.1111111111111111,0.3333333333333333,,,1.0,2.0,2.0,2.0,,,,,,,,,,2.0,,0.14285714285714285,,1.0,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,5843.0,97,-26,182,183,39.0,28.0,21.0,365,8.0,16.0,,20.0,11.0,,,,21.0,47.0,,,3.0,45.0,207.0,2.0,1.0,3.0,30.0,,,,,2.0,,4.0,7.0,9.0,5.0,21.0,27.0,,,,5.0,4.0,2.0,3.0,39.0,0.7142857142857143,0.7894736842105263,,,,0.44680851063829785,0.44680851063829785,0.45918367346938777,0.5,,23.78640776699029,,0.625,0.16666666666666666,0.3181818181818182,0.21052631578947367,0.06666666666666667,0.16666666666666666,0.2222222222222222,0.3,0.3404255319148936,0.5,0.5333333333333333,0.75,0.425531914893617,0.23404255319148937,,,,,,,0.3404255319148936,,0.43263191489361713,0.3903,0.04081632653061224,0.04081632653061224,0.06666666666666667,7.844680851063829,,0.21428571428571427,5.0,,,,,,10.0,1.0,,,4.0,7.0,1.0,,0.5,0.5,0.5,0.5,0.45454545454545453,0.45454545454545453,1.0,,,,,,,0.5004333333333333,0.2222222222222222,6.0,8.0,,10.0,,12.0,,2.0,2.0,,,2.0,5.0,6.0,,,,1.0,0.0425531914893617,0.0625,0.07246376811594203,0.06593406593406594,0.045454545454545456,0.4,0.42105263157894735,0.5,0.6,,,1.0,,,,0.045454545454545456,,,,,5.0,4.0,5.0,,0.3333333333333333,,2.0,,5.0,4.0,,,1.0,0.5,0.10344827586206896,0.05555555555555555,0.2,0.3333333333333333,,,False,,,1.0,1.0,,,,,,0.05555555555555555,,2.0,,,1.0,,0.08333333333333333,,,,,,,1.0,,0.05,
202687,1610612766,Bismack Biyombo,Bismack Biyombo,202687,CHA,2039.0,34,-2,61,61,24.0,27.0,8.0,122,2.0,4.0,1.0,1.0,,,,,3.0,5.0,,,1.0,7.0,64.0,2.0,1.0,5.0,6.0,,,,,1.0,,2.0,3.0,1.0,,4.0,8.0,,,,3.0,4.0,,5.0,24.0,1.0,1.0,,,,0.6,0.6,0.5,0.625,,10.144927536231885,,,0.045454545454545456,0.375,0.13333333333333333,0.16666666666666666,,,,0.8,0.5,0.5,1.0,0.2,,,,,,,0.5,0.8,,0.58764,0.58375,,,0.7142857142857143,2.46,,0.39344262295081966,,,,,,,,2.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,4.0,,,,1.0,,,0.07692307692307693,0.16,0.5,1.0,1.0,1.0,1.0,,,3.0,3.0,2.0,2.0,0.25,,,,1.0,2.0,2.0,2.0,,0.42857142857142855,,,1.0,,,,,2.0,,,,1.0,,1.0,,False,,,,,,,,,,0.2727272727272727,,,,,,,,,,,,,,,,,
2457,1610612766,Jannero Pargo,Jannero Pargo,2457,CHA,160.0,3,2,5,5,5.0,5.0,,10,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,5.0,,,,,,,,,,,20.0,1.0,,0.2,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,5260.0,88,-8,161,162,33.0,24.0,22.0,323,11.0,22.0,7.0,1.0,2.0,,,1.0,14.0,25.0,,1.0,6.0,34.0,168.0,7.0,,6.0,16.0,,1.0,,2.0,6.0,,14.0,6.0,11.0,1.0,18.0,26.0,4.0,3.0,8.0,7.0,10.0,4.0,6.0,33.0,0.5714285714285714,0.6153846153846154,,,,0.56,0.5384615384615384,0.5666666666666667,0.375,0.038461538461538464,20.43010752688172,0.5,0.2,0.21153846153846154,0.2608695652173913,0.22666666666666666,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.36363636363636365,0.8461538461538461,0.5,0.7333333333333333,0.5454545454545454,0.038461538461538464,0.07692307692307693,,0.038461538461538464,,,,1.0,0.8846153846153846,,0.55575,0.5491,0.14285714285714285,0.14814814814814814,0.17647058823529413,3.528,25.9,0.20496894409937888,2.0,,,1.0,,1.0,9.0,3.0,4.0,,5.0,12.0,,,0.42857142857142855,0.5,0.42857142857142855,0.6428571428571429,1.0,1.0,1.0,,,,0.16666666666666666,,,0.614,0.2647058823529412,5.0,1.0,,5.0,,12.0,,7.0,4.0,2.0,1.0,2.0,7.0,8.0,,1.0,1.0,1.0,0.28,0.3181818181818182,0.11864406779661017,0.09876543209876543,0.0625,1.0,1.0,,0.8333333333333334,,3.0,1.0,1.0,2.0,1.0,0.045454545454545456,,,,1.0,2.0,1.0,2.0,,0.16666666666666666,,3.0,3.0,3.0,2.0,1.0,3.0,2.0,0.6,0.13793103448275862,0.14285714285714285,1.0,0.6,0.42857142857142855,2.0,False,,,,,,,,,,0.05263157894736842,,,1.0,,,,,,1.0,1.0,,,,1.0,,,0.6666666666666666
201591,1610612766,DJ White,DJ White,201591,CHA,158.0,3,2,4,5,4.0,5.0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,1.0,,,,,4.0,,,,,,,,,,,25.0,,,0.4,,0.4,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
