EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,Corner3Frequency,PenaltyCorner3Frequency,AtRimFGA,PenaltyAtRimFGA,FG2A,PenaltyFG2A,Fg2aBlocked,FTDefRebounds,DefRebounds,Rebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,AtRimFrequency,PenaltyAtRimFrequency,Avg2ptShotDistance,Arc3Assists,DefTwoPtRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,Travels,BlockedLongMidRange,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedArc3,Transition Take Fouls Drawn
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,297.0,5.0,-14,14,13,14,11.0,1.0,27,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,22,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,14,2.0,1.0,1.0,1.0,1.0,1.5,1.5,0.8333333333333334,0.8333333333333334,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52755,0.52755,1.0,26.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631466,1610612745,Nate Williams,Nate Williams,1631466,HOU,297.0,5.0,-14,14,13,14,11.0,1.0,27,,,,,,1.0,,,22,,1.0,,,,,,,,,,,1.0,,,,,14,,,,,,,,,,1.0,13.333333333333334,,,,,,,1.0,,0.5763,0.5763,,23.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641715,1610612745,Cam Whitmore,Cam Whitmore,1641715,HOU,297.0,5.0,-14,14,13,14,11.0,1.0,27,,1.0,,1.0,,1.0,,,22,,1.0,,,,1.0,,,,,,,,,,,,14,,,,,,,,,,0.5,13.333333333333334,0.5,,,,0.5,,1.0,,0.4647,0.4647,,26.9,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,297.0,5.0,-14,14,13,14,11.0,1.0,27,,2.0,,2.0,,2.0,,,22,,2.0,,,,2.0,,1.0,1.0,,3.0,,,,,,,14,,,,,,,,,,1.0,13.333333333333334,1.0,,,,1.0,,1.0,,0.458625,0.458625,,26.55,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,297.0,5.0,-14,14,13,14,11.0,1.0,27,,,,,1.0,1.0,,3.0,22,1.0,1.0,,3.0,3.0,,,,,,,,,,,,3.0,14,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,20.0,,,,,,,0.6666666666666666,,0.4330333333333333,0.4330333333333333,1.0,23.4,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,2.0,1.0,,,1.0,0.5,,,0.3333333333333333,0.3333333333333333,4.7,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.4048,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,16813.0,280.0,21,530,533,145,114.0,74.0,1063,24.0,54.0,8.0,16.0,27.0,62.0,24.0,131.0,606,10.0,18.0,8.0,46.0,57.0,52.0,24.0,7.0,31.0,3.0,69.0,5.0,16.0,24.0,24.0,3.0,46.0,145,2.0,0.7037037037037037,0.43548387096774194,0.5555555555555556,0.45,0.5752688172043011,0.7037037037037037,0.6176470588235294,0.7333333333333333,0.6666666666666666,18.181818181818183,0.5806451612903226,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.5925925925925926,0.5,0.6989247311827957,0.46153846153846156,0.5019166666666667,0.4744307692307693,0.3511450381679389,27.07903225806452,0.27358490566037735,8.0,2.0,10.0,6.0,13.0,3.0,1.0,0.7692307692307693,0.08602150537634409,0.07407407407407407,3.0,1.0,31.0,9.0,4.0,,26.0,29.0,0.12903225806451613,,,0.03225806451612903,0.037037037037037035,11.380645161290323,4.0,10.0,0.08333333333333333,0.09454545454545454,0.1111111111111111,1.0,18.0,3.0,2.0,4.0,,3.0,0.2222222222222222,,0.011673151750972763,,0.1935483870967742,0.375,0.375,1.0,0.1,1.0,0.5169428571428571,False,2.0,1.0,1.0,6.0,5.0,10.0,1.0,2.0,4.0,13.0,3.0,1.0,6.0,9.0,4.0,4.0,22.0,24.0,2.0,24.0,12.0,10.0,2.0,3.0,16.0,2.0,7.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,0.15384615384615385,0.15384615384615385,0.16666666666666666,0.41935483870967744,0.75,0.4444444444444444,0.45,0.45,0.1032258064516129,0.03125,0.03076923076923077,0.03225806451612903,0.027777777777777776,0.09523809523809523,0.08737864077669903,0.1346153846153846,0.043478260869565216,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.10752688172043011,0.5,0.5,1.0,0.2,0.5,1.0,0.4,1.0,0.08080808080808081,0.1891891891891892,0.016129032258064516,0.06870229007633588,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,12332.0,206.0,10,383,383,78,70.0,45.0,766,7.0,17.0,2.0,6.0,10.0,29.0,20.0,86.0,439,4.0,10.0,7.0,25.0,27.0,17.0,7.0,3.0,9.0,2.0,21.0,10.0,27.0,13.0,24.0,3.0,25.0,78,3.0,0.9,0.3448275862068966,0.4,0.3448275862068966,0.5238095238095238,0.6,0.5733333333333334,0.625,0.4603174603174603,19.004524886877828,0.2698412698412698,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.4,0.3333333333333333,0.6031746031746031,0.4117647058823529,0.5132333333333332,0.5458999999999999,0.29069767441860467,25.26551724137931,0.20365535248041775,12.0,4.0,5.0,2.0,9.0,1.0,,0.5555555555555556,0.19047619047619047,0.26666666666666666,9.0,3.0,34.0,5.0,3.0,,13.0,22.0,0.08823529411764706,,,0.14285714285714285,0.2,8.985294117647058,1.0,8.0,0.09302325581395349,0.06565656565656566,0.09090909090909091,2.0,18.0,3.0,2.0,7.0,6.0,9.0,0.1111111111111111,0.05660377358490566,0.0449438202247191,0.028985507246376812,0.2857142857142857,0.25,0.25,1.0,0.18181818181818182,0.5,0.48086249999999997,False,2.0,,2.0,11.0,5.0,7.0,,1.0,3.0,18.0,4.0,2.0,4.0,18.0,3.0,12.0,24.0,3.0,,6.0,3.0,3.0,,2.0,5.0,2.0,5.0,4.0,1.0,1.0,4.0,3.0,,2.0,2.0,,,,,,9.0,,2.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.375,0.5,0.5294117647058824,0.5714285714285714,0.6,0.6363636363636364,0.6923076923076923,0.044642857142857144,0.027777777777777776,0.019230769230769232,0.05,0.1111111111111111,0.06666666666666667,0.04054054054054054,0.05263157894736842,0.0625,1.0,0.2222222222222222,0.2222222222222222,0.5,0.6111111111111112,0.6875,0.2727272727272727,0.1111111111111111,0.7142857142857143,0.8333333333333334,,0.09090909090909091,,,0.2727272727272727,0.6666666666666666,0.125,0.20930232558139536,,0.20930232558139536,2.0,4.0,4.0,1.0,1.0,1.0,0.14285714285714285,0.09090909090909091,0.13043478260869565,0.07142857142857142,0.4,0.6666666666666666,0.5,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1332.0,22.0,-1,42,45,17,7.0,1.0,87,1.0,4.0,,2.0,1.0,4.0,,7.0,48,,2.0,,4.0,,2.0,1.0,,2.0,,4.0,1.0,1.0,1.0,,,4.0,17,,,0.25,,0.5,0.3888888888888889,0.4,0.3888888888888889,0.4,0.4444444444444444,23.25581395348837,0.4444444444444444,0.25,0.25,,0.4,,0.5555555555555556,0.5,0.5036785714285715,0.4312666666666667,0.5714285714285714,42.925,0.40476190476190477,,,1.0,1.0,1.0,,,1.0,,,1.0,,5.0,3.0,,,1.0,2.0,,,,0.1111111111111111,,11.479999999999999,,1.0,0.1111111111111111,0.047619047619047616,,,3.0,,,,1.0,1.0,,0.14285714285714285,0.07692307692307693,0.25,0.3333333333333333,,,,,,0.4989,False,,,,2.0,,1.0,,,1.0,2.0,,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,0.4,,0.6666666666666666,1.5,1.5,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,,,,1.0,,,,,0.42857142857142855,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,7925.0,132.0,-27,249,263,86,73.0,34.0,512,4.0,9.0,2.0,5.0,7.0,19.0,4.0,53.0,301,2.0,9.0,4.0,14.0,21.0,9.0,4.0,1.0,5.0,,11.0,7.0,13.0,5.0,8.0,2.0,14.0,86,2.0,1.0,0.3684210526315789,0.2222222222222222,0.3684210526315789,0.5568181818181818,0.38461538461538464,0.5638297872340425,0.4666666666666667,0.4318181818181818,19.58762886597938,0.20454545454545456,0.4444444444444444,0.5,1.0,0.38461538461538464,0.4,0.7954545454545454,0.4444444444444444,0.5681250000000001,0.5196923076923077,0.2641509433962264,24.257894736842108,0.3453815261044177,10.0,4.0,6.0,3.0,10.0,3.0,1.0,0.6,0.22727272727272727,0.3076923076923077,16.0,1.0,25.0,4.0,2.0,5.0,23.0,30.0,0.08,,0.5555555555555556,0.36363636363636365,0.07692307692307693,4.632,1.0,10.0,0.15625,0.13953488372093023,0.24242424242424243,4.0,6.0,3.0,,7.0,5.0,7.0,0.3333333333333333,0.078125,0.061946902654867256,0.05555555555555555,0.13636363636363635,0.3,0.3,1.0,0.5,,0.56132,False,12.0,1.0,1.0,1.0,1.0,3.0,,1.0,,14.0,1.0,,1.0,4.0,2.0,14.0,14.0,,,4.0,3.0,1.0,,2.0,8.0,,8.0,6.0,2.0,,4.0,3.0,,,,3.0,,,,,1.0,,7.0,3.0,4.0,7.0,5.0,0.5,0.5384615384615384,,0.56,0.14285714285714285,0.5,0.125,0.2,0.12307692307692308,0.04081632653061224,0.06666666666666667,,0.05,0.09090909090909091,0.1509433962264151,,,0.7142857142857143,0.75,0.75,0.5,0.16666666666666666,0.25,1.0,0.06818181818181818,0.3333333333333333,0.3333333333333333,0.25,0.125,,,,1.0,0.022222222222222223,0.038461538461538464,,0.07547169811320754,,2.0,2.0,,2.0,2.0,,,0.15789473684210525,,,,,1.0,1.0,1.0,0.05263157894736842,0.1111111111111111,,,,,,,,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,9289.0,155.0,44,289,287,87,41.0,47.0,576,,,,,,,16.0,40.0,300,,,13.0,17.0,,,,,4.0,,8.0,3.0,7.0,20.0,30.0,12.0,17.0,87,3.0,,,,,0.6,1.0,0.5714285714285714,0.6071428571428571,,11.396011396011398,,,,,,,0.8,,0.54907,0.5739,0.425,,0.30103806228373703,,,2.0,2.0,5.0,2.0,,0.4,,,16.0,2.0,20.0,2.0,1.0,,23.0,46.0,0.05,0.0625,,0.8,1.0,2.69,,8.0,0.11940298507462686,0.14285714285714285,0.07894736842105263,9.0,4.0,,,10.0,15.0,23.0,,0.16304347826086957,0.16911764705882354,0.21428571428571427,0.2,,,,0.9,,0.5874375000000001,False,11.0,6.0,2.0,1.0,,,,,,12.0,6.0,,,13.0,2.0,12.0,12.0,,,4.0,2.0,2.0,,8.0,15.0,1.0,3.0,2.0,1.0,,3.0,,,1.0,2.0,3.0,,,,,3.0,,8.0,3.0,4.0,8.0,1.0,0.5,1.0,,0.6,0.6,1.0,0.6,0.5909090909090909,0.1595744680851064,0.18181818181818182,0.13333333333333333,0.2857142857142857,0.15789473684210525,0.2,0.13432835820895522,0.2222222222222222,0.14285714285714285,0.125,0.6875,0.7333333333333333,0.45454545454545453,0.25,0.25,1.0,,,,0.6666666666666666,,,,,1.0,0.13043478260869565,0.13043478260869565,,0.325,,1.0,12.0,,2.0,,,,0.125,,,,,,,,,,1.0,1.0,,,,,,
