EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Usage,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFG2A,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,ShootingFouls,Fouls,Offensive Fouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Arc3Frequency,PenaltyArc3Frequency,DefThreePtRebounds,Offensive Fouls Drawn,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFGA,ShortMidRangeFrequency,on,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,BlockedLongMidRange,Charge Fouls Drawn,Corner3PctBlocked,Technical Free Throw Trips,Charge Fouls,Defensive 3 Seconds Violations
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,279.0,5,-2.0,8,10,4.0,5,1.0,18,9,1.0,1.0,1.0,4.0,11.11111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612739,Thomas Bryant,Thomas Bryant,1628418,CLE,158.0,3,,4,5,4.0,1,1.0,9,5,,,,4.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.603675,0.603675,0.5,1.0,1.0,2.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641772,1610612739,Nae'Qwan Tomlin,Nae'Qwan Tomlin,1641772,CLE,279.0,5,-2.0,8,10,4.0,5,1.0,18,9,,1.0,1.0,4.0,33.333333333333336,0.5,1.0,2.0,,1.0,,,1.0,2.0,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,1.0,0.5,0.5,,,1.0,,,1.0,0.7252000000000001,0.6541,,,,1.3,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.25,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,279.0,5,-2.0,8,10,4.0,5,1.0,18,9,,,,4.0,11.11111111111111,0.5,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.4662,0.4662,,,,,24.4,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642878,1610612739,Tyrese Proctor,Tyrese Proctor,1642878,CLE,158.0,3,,4,5,4.0,1,1.0,9,5,,,,4.0,20.0,1.0,,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,1.0,2.0,,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631165,1610612739,Keon Ellis,Keon Ellis,1631165,CLE,121.0,2,-2.0,4,5,,4,,9,4,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,121.0,2,-2.0,4,5,,4,,9,4,,,,,25.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4247,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,37255.7,621,-29.0,1226,1226,414.0,319,149.0,2452,1395,3.0,22.0,43.0,413.0,31.258840169731258,0.3376835236541599,47.0,79.0,11.0,20.0,25.0,6.0,116.0,214.0,147.0,67.0,437.0,30.0,62.0,51.0,27.0,135.0,66.0,34.0,68.0,83.0,71.0,82.0,2.0,27.0,4.0,2.0,5.0,2.0,135.0,0.28448275862068967,0.2972972972972973,0.5420560747663551,0.4838709677419355,0.5124653739612188,0.4778761061946903,0.5476190476190477,0.5232558139534884,0.407202216066482,0.10429447852760736,0.11150442477876106,0.11926605504587157,0.4,0.2188365650969529,0.5949367088607594,0.6619718309859155,0.2553191489361702,0.06925207756232687,0.17699115044247787,0.55,0.05309734513274336,0.6260387811634349,0.528206162464986,0.5048594594594594,0.07731958762886598,0.11297071129707113,0.30892448512585813,7.0929906542056065,26.238775510204082,9.0,26.0,166.0,29.0,54.0,16.0,133.0,3.0,15.0,19.0,52.0,2.0,0.009375,0.02443280977312391,0.008130081300813009,0.1956521739130435,122.0,45.0,122.0,0.3379501385041551,0.39823008849557523,29.0,4.0,0.12133891213389121,0.1111111111111111,112.0,0.31024930747922436,False,4.0,61.0,8.0,23.0,6.0,1.0,4.0,2.0,40.0,4.0,16.0,14.0,46.0,13.0,5.0,20.0,3.0,44.0,16.0,66.0,72.0,10.0,40.0,21.0,1.0,25.0,18.0,7.0,12.0,1.0,11.0,1.0,5.0,9.0,20.0,11.0,9.0,21.0,13.0,7.0,8.0,4.0,3.0,5.0,11.0,7.0,3.0,1.0,3.0,11.0,1.0,1.0,2.0,6.0,11.0,0.4782608695652174,0.3129251700680272,0.25,0.3137254901960784,0.3129251700680272,0.5,0.44565217391304346,0.46808510638297873,0.006802721088435374,0.09813084112149532,0.10126582278481013,0.08928571428571429,0.13043478260869565,0.00819672131147541,0.4883720930232558,0.14285714285714285,0.022727272727272728,0.043478260869565216,0.056179775280898875,0.0364963503649635,0.037037037037037035,0.013513513513513514,0.09248554913294797,0.11363636363636363,0.12432432432432433,0.05202312138728324,0.5446428571428571,0.5980392156862745,0.2786885245901639,0.06371191135734072,0.34782608695652173,0.4,0.5,0.24,0.24,0.8333333333333334,0.32786885245901637,0.3305785123966942,0.425,0.4444444444444444,0.25,0.08695652173913043,0.25,1.0,0.34782608695652173,0.25,0.75,0.3333333333333333,0.3111111111111111,0.32786885245901637,0.5025666666666666,0.020134228187919462,0.10068649885583524,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,30215.6,504,15.0,967,985,294.0,212,142.0,1952,1124,1.0,4.0,16.0,294.0,16.95957820738137,0.30403309203722856,57.0,79.0,18.0,24.0,,,84.0,132.0,,55.0,223.0,25.0,39.0,,25.0,75.0,132.0,38.0,69.0,126.0,86.0,95.0,4.0,43.0,29.0,21.0,29.0,16.0,75.0,0.7857142857142857,0.9565217391304348,0.6363636363636364,0.6410256410256411,0.6363636363636364,0.6410256410256411,0.6264044943820225,0.635593220338983,,0.14074074074074075,0.1479028697571744,0.11224489795918367,0.5517241379310345,0.5984848484848485,0.7215189873417721,0.8142857142857143,0.7192982456140351,,0.6153846153846154,0.75,,0.5984848484848485,0.5900530303030304,0.6200358974358975,0.25146198830409355,0.25146198830409355,0.336322869955157,3.6325757575757573,,26.0,31.0,36.0,8.0,18.0,3.0,46.0,19.0,57.0,25.0,36.0,1.0,0.08085106382978724,0.12093023255813953,0.06593406593406594,0.8387096774193549,,,,,,29.0,5.0,0.15846994535519127,0.12,52.0,0.3939393939393939,False,18.0,27.0,,1.0,,,,,,,,,,21.0,,,21.0,63.0,,,,30.0,,14.0,,10.0,7.0,3.0,5.0,,33.0,5.0,2.0,5.0,16.0,13.0,3.0,12.0,3.0,,9.0,1.0,1.0,1.0,4.0,4.0,14.0,,,7.0,,,7.0,,6.0,,,,,,0.6774193548387096,0.6774193548387096,0.65625,,0.10606060606060606,0.11392405063291139,0.09615384615384616,,,0.75,0.08,0.1111111111111111,0.16923076923076924,0.18032786885245902,0.1896551724137931,,0.1320754716981132,0.14393939393939395,0.2,0.17293233082706766,0.14705882352941177,0.5192307692307693,0.574468085106383,0.9259259259259259,0.007575757575757576,,,,,,,,,,0.6923076923076923,0.16666666666666666,,,,,,,,,,0.5716791666666667,,0.2825112107623318,1.0,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,27530.3,459,-59.0,924,921,397.0,341,130.0,1845,1096,1.0,9.0,22.0,396.0,15.207373271889402,0.4296536796536797,17.0,27.0,7.0,9.0,27.0,14.0,17.0,30.0,102.0,22.0,167.0,7.0,10.0,42.0,12.0,65.0,22.0,29.0,57.0,85.0,25.0,24.0,1.0,6.0,3.0,1.0,4.0,,65.0,0.6470588235294118,0.6875,0.5666666666666667,0.7,0.5492424242424242,0.5096153846153846,0.583916083916084,0.5603448275862069,0.7727272727272727,0.12393162393162394,0.12679425837320574,0.14606741573033707,,0.20454545454545456,0.6296296296296297,0.7083333333333334,0.6470588235294118,0.20454545454545456,0.17307692307692307,0.7777777777777778,0.2692307692307692,0.9772727272727273,0.5715083333333333,0.5713913461538462,0.043795620437956206,0.17142857142857143,0.38922155688622756,2.223333333333333,25.568627450980397,5.0,5.0,12.0,21.0,36.0,16.0,87.0,20.0,28.0,22.0,56.0,4.0,0.07604562737642585,0.06436781609195402,0.09178743961352658,0.2777777777777778,75.0,28.0,75.0,0.5681818181818182,0.5384615384615384,24.0,3.0,0.13043478260869565,0.16363636363636364,3.0,0.022727272727272728,False,2.0,,,,11.0,1.0,4.0,5.0,26.0,2.0,9.0,8.0,37.0,2.0,3.0,13.0,1.0,14.0,13.0,105.0,6.0,2.0,26.0,3.0,1.0,15.0,8.0,7.0,5.0,,8.0,,4.0,3.0,15.0,9.0,6.0,13.0,6.0,2.0,7.0,,1.0,4.0,7.0,7.0,3.0,,,6.0,1.0,1.0,2.0,14.0,6.0,0.9459459459459459,0.3627450980392157,0.23076923076923078,0.30952380952380953,0.3627450980392157,0.4,0.3611111111111111,0.3684210526315789,0.00980392156862745,0.1,0.1111111111111111,,,,0.5909090909090909,0.14814814814814814,,0.046511627906976744,0.07017543859649122,0.04081632653061224,,0.017857142857142856,0.10256410256410256,0.14285714285714285,0.11627906976744186,0.04054054054054054,,,,,,,,0.4074074074074074,0.4230769230769231,1.0,0.3466666666666667,0.3466666666666667,0.9230769230769231,0.4,,0.2222222222222222,0.25,1.0,0.5,0.2222222222222222,1.0,0.35714285714285715,0.2857142857142857,0.3466666666666667,0.5616291666666667,,0.08383233532934131,,2.0,0.037037037037037035,,,
