EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyFg2Pct,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,Charge Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,PenaltyAtRimFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Arc3Assists,LongMidRangeAssists,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGA,PtsUnassisted3s,HeaveAttempts,SelfOReb,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,ShortMidRangePctBlocked,LongMidRangePctBlocked,Fg3aBlocked,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,PenaltyArc3FGM,Defensive 3 Seconds Violations,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,SecondChanceArc3FGM,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceArc3Accuracy,Travels,Technical Free Throw Trips,SecondChanceArc3PctAssisted,3SecondViolations
101139,1610612754,CJ Miles,CJ Miles,101139,IND,3135.0,52,-9,106,106,21.0,29.0,13.0,212,2.0,2.0,,1.0,,2.0,,,,3.0,6.0,1.0,3.0,5.0,3.0,8.0,17.0,134,,1.0,1.0,5.0,2.0,9.0,6.0,3.0,,,,,,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,5.0,21.0,0.3333333333333333,0.5,1.0,0.375,1.0,0.375,0.6,0.5769230769230769,0.8333333333333334,0.6071428571428571,0.8333333333333334,0.6153846153846154,12.295081967213115,0.041666666666666664,,0.023809523809523808,0.125,,0.15384615384615385,1.0,1.0,,0.07692307692307693,,,,0.15384615384615385,,,,0.46153846153846156,0.5,0.5,1.0,,,,0.3333333333333333,0.7692307692307693,0.5,0.5229961538461537,0.4266,0.5559,0.29411764705882354,5.68,25.325000000000003,0.19811320754716982,1.0,2.0,2.0,1.0,2.0,,4.0,1.0,,,,2.0,,2.0,1.0,0.5,,0.16666666666666666,0.15384615384615385,0.5,0.5,0.07142857142857142,0.16666666666666666,1.0,2.0,2.0,4.0,,,,,3.0,1.0,4.0,,,1.0,1.0,1.0,,,0.03225806451612903,0.15,0.0784313725490196,,0.1,,0.16666666666666666,,,0.3333333333333333,0.23529411764705882,2.0,2.0,1.0,,2.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,1.0,,,,,,,,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,3474.0,58,1,114,116,38.0,21.0,14.0,230,1.0,3.0,2.0,3.0,2.0,3.0,,1.0,1.0,,3.0,1.0,5.0,8.0,2.0,6.0,17.0,143,,1.0,2.0,5.0,2.0,6.0,3.0,,,5.0,,10.0,1.0,,3.0,4.0,1.0,,2.0,2.0,2.0,,4.0,,5.0,38.0,0.2,0.2,1.0,0.3333333333333333,0.5,0.3333333333333333,0.625,0.5714285714285714,0.625,0.6071428571428571,0.625,0.42857142857142855,12.307692307692307,,0.058823529411764705,0.023809523809523808,,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.5,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.21428571428571427,,,,,0.25,1.0,0.25,0.6428571428571429,,0.4893214285714286,,0.44999999999999996,0.29411764705882354,9.225,24.883333333333336,0.3333333333333333,2.0,2.0,1.0,1.0,2.0,,8.0,2.0,,,1.0,2.0,1.0,1.0,1.0,0.5,,0.5,0.14285714285714285,1.0,1.0,0.07142857142857142,0.125,,,,,1.0,5.0,3.0,,,1.0,1.0,1.0,,,,,0.125,0.3333333333333333,0.03333333333333333,,0.020833333333333332,0.07692307692307693,,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,7985.0,133,9,259,259,63.0,74.0,32.0,518,9.0,20.0,7.0,13.0,,,,,,,6.0,1.0,19.0,38.0,,6.0,43.0,302,1.0,,1.0,4.0,34.0,,6.0,,1.0,3.0,,7.0,7.0,13.0,21.0,27.0,7.0,4.0,3.0,6.0,5.0,,15.0,1.0,4.0,63.0,0.8947368421052632,1.0,,,,,0.5,0.4318181818181818,0.125,0.4479166666666667,0.2,0.13636363636363635,18.120805369127517,0.19402985074626866,0.14583333333333334,0.17391304347826086,0.25,0.16216216216216217,0.45454545454545453,0.45,0.5625,0.7777777777777778,0.29545454545454547,0.5384615384615384,0.5384615384615384,1.0,,,,,0.13636363636363635,,,,,,,0.125,0.5909090909090909,,0.5034522727272728,0.5123944444444444,0.51710625,0.09302325581395349,8.392105263157895,25.900000000000002,0.24324324324324326,3.0,5.0,5.0,1.0,7.0,2.0,4.0,1.0,3.0,2.0,,7.0,,8.0,3.0,0.14285714285714285,0.5,0.1,0.11363636363636363,0.6,0.6,0.06382978723404255,0.07317073170731707,4.0,2.0,8.0,4.0,4.0,2.0,1.0,,1.0,5.0,6.0,3.0,,0.25,0.2222222222222222,0.2222222222222222,0.10526315789473684,0.2,0.06944444444444445,0.022222222222222223,0.05128205128205128,0.1,0.045454545454545456,0.05,0.02631578947368421,,0.14814814814814814,0.5,0.09302325581395349,2.0,7.0,,,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,1.0,4.0,3.0,5.0,1.0,0.16666666666666666,1.0,0.7777777777777778,0.2857142857142857,,,1.0,,,3.0,0.09090909090909091,0.14285714285714285,0.1111111111111111,,,,1.0,,3.0,2.0,,,0.6,,,,,,,False,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,
201952,1610612754,Jeff Teague,Jeff Teague,201952,IND,6642.0,111,5,214,214,55.0,62.0,26.0,428,2.0,5.0,1.0,4.0,1.0,1.0,,,,7.0,15.0,4.0,7.0,17.0,8.0,16.0,52.0,242,4.0,1.0,4.0,7.0,,6.0,14.0,7.0,8.0,22.0,3.0,52.0,2.0,7.0,10.0,10.0,4.0,3.0,1.0,6.0,6.0,,9.0,,7.0,55.0,,,0.25,0.5,0.25,0.5333333333333333,0.4117647058823529,0.5757575757575758,0.5,0.65,0.5,0.48484848484848486,18.623481781376515,0.11290322580645161,0.05555555555555555,0.09183673469387756,0.03571428571428571,0.07142857142857142,0.15151515151515152,0.4,0.5,,0.12121212121212122,0.25,0.25,,0.030303030303030304,1.0,1.0,1.0,0.45454545454545453,0.4666666666666667,0.4666666666666667,0.14285714285714285,,,,0.5714285714285714,0.6363636363636364,0.5,0.47063124999999995,0.51045,0.4572333333333334,0.1346153846153846,7.629411764705882,27.0125,0.2570093457943925,4.0,8.0,14.0,2.0,3.0,,14.0,1.0,5.0,5.0,1.0,12.0,2.0,17.0,7.0,0.6666666666666666,0.8333333333333334,0.1111111111111111,0.24242424242424243,0.5,0.8,0.225,0.30434782608695654,,,,4.0,4.0,14.0,5.0,5.0,,,,1.0,,,0.375,0.4,0.23529411764705882,0.2,,,,,,,,,0.125,,0.07692307692307693,,,,1.0,,5.0,4.0,,1.0,1.0,,,,1.0,,3.0,1.0,3.0,,0.3,,,,,,4.0,18.0,1.0,,,,1.0,0.375,,,,2.0,2.0,,,,0.6666666666666666,0.11764705882352941,,1.0,0.25,,,False,1.0,,0.25,,,,,1.0,2.0,1.0,2.0,0.25,,,,
202331,1610612754,Paul George,Paul George,202331,IND,7844.0,131,6,255,254,59.0,71.0,32.0,509,5.0,11.0,7.0,15.0,5.0,6.0,1.0,4.0,5.0,12.0,29.0,8.0,14.0,36.0,17.0,35.0,100.0,300,5.0,5.0,13.0,36.0,10.0,33.0,29.0,12.0,7.0,21.0,4.0,49.0,12.0,9.0,23.0,25.0,6.0,6.0,4.0,11.0,3.0,,8.0,1.0,36.0,59.0,0.35714285714285715,0.35714285714285715,0.6470588235294118,0.4857142857142857,0.38461538461538464,0.4857142857142857,0.3888888888888889,0.5563380281690141,0.6136363636363636,0.6036585365853658,0.6666666666666666,0.49295774647887325,31.63265306122449,0.13846153846153847,0.25,0.18584070796460178,0.19230769230769232,0.21621621621621623,0.15492957746478872,0.45454545454545453,0.5,0.4,0.2112676056338028,0.4666666666666667,0.5,0.2857142857142857,0.08450704225352113,0.8333333333333334,0.8333333333333334,0.8,0.4084507042253521,0.41379310344827586,0.41379310344827586,0.5833333333333334,0.16666666666666666,0.22727272727272727,0.8,0.36363636363636365,0.647887323943662,0.41379310344827586,0.509469014084507,0.482225,0.5457795454545454,0.36,10.902777777777779,25.50857142857143,0.23137254901960785,2.0,10.0,21.0,6.0,9.0,9.0,18.0,2.0,7.0,5.0,1.0,20.0,1.0,24.0,10.0,0.6666666666666666,0.6363636363636364,0.2,0.14084507042253522,0.2,0.2,0.125,0.2222222222222222,4.0,,1.0,12.0,2.0,14.0,8.0,4.0,,2.0,2.0,,1.0,,1.0,1.0,0.05555555555555555,0.09090909090909091,0.028169014084507043,,0.017241379310344827,,0.045454545454545456,0.05263157894736842,,,,0.18181818181818182,0.12,,1.0,2.0,,,3.0,2.0,2.0,2.0,3.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.16666666666666666,,,0.5,4.0,18.0,,,0.36363636363636365,,0.6666666666666666,,0.06666666666666667,,1.0,,1.0,,,,1.0,,1.0,4.0,0.8,1.0,1.0,False,1.0,,0.125,,,,,3.0,2.0,,,0.75,1.0,1.0,1.0,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,544.0,9,5,17,19,5.0,7.0,,36,,,,,,,,,,,,,1.0,1.0,,,3.0,18,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,1.0,1.0,,0.75,0.5,,11.76470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3961,,,0.3333333333333333,8.5,,0.29411764705882354,1.0,1.0,1.0,,,1.0,2.0,,,,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,3409.0,57,23,110,106,20.0,47.0,14.0,216,7.0,7.0,4.0,5.0,,1.0,,,1.0,3.0,6.0,,12.0,16.0,3.0,7.0,33.0,122,,,1.0,4.0,6.0,9.0,6.0,3.0,2.0,6.0,,14.0,6.0,4.0,10.0,10.0,2.0,1.0,1.0,2.0,2.0,,8.0,,4.0,20.0,0.25,0.25,1.0,0.42857142857142855,,0.42857142857142855,0.75,0.717391304347826,0.5,0.717391304347826,0.5,0.30434782608695654,19.841269841269842,0.15384615384615385,0.21428571428571427,0.18518518518518517,0.1,0.14285714285714285,0.30434782608695654,1.0,1.0,0.14285714285714285,0.21739130434782608,0.8,0.8,0.5,0.043478260869565216,,,,0.2608695652173913,0.5,0.5,1.0,,0.25,,,0.6086956521739131,0.5,0.5065391304347827,0.3899,0.5739,0.12121212121212122,7.356250000000001,25.614285714285717,0.18181818181818182,1.0,4.0,,2.0,3.0,,18.0,,1.0,,,1.0,,1.0,1.0,0.6666666666666666,0.5,,0.17391304347826086,0.25,0.3333333333333333,0.043478260869565216,0.0625,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,0.0625,,,,,,,,,,0.2727272727272727,0.5,0.06060606060606061,,,2.0,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,0.42857142857142855,,,0.25,,,,,,1.0,,,,,,,,,,False,,,,,,,,,,,,,,,,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,6591.0,110,7,211,212,51.0,56.0,27.0,423,13.0,21.0,1.0,2.0,1.0,3.0,,,,,1.0,1.0,18.0,31.0,1.0,4.0,44.0,237,,,1.0,6.0,32.0,3.0,1.0,,4.0,8.0,1.0,20.0,6.0,2.0,11.0,26.0,7.0,4.0,2.0,5.0,4.0,2.0,10.0,,6.0,51.0,0.8888888888888888,1.0,1.0,0.25,,0.25,0.5806451612903226,0.5571428571428572,0.6,0.55,0.6,0.11428571428571428,18.36734693877551,0.03333333333333333,0.15384615384615385,0.08080808080808081,0.037037037037037035,0.13333333333333333,0.6,0.6190476190476191,0.6842105263157895,0.8461538461538461,0.05714285714285714,0.5,0.5,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,,,,,,,0.2,0.7142857142857143,,0.5435314285714286,0.4859142857142857,0.57363,0.13636363636363635,4.048387096774194,23.975,0.24170616113744076,4.0,8.0,5.0,3.0,4.0,,4.0,3.0,3.0,2.0,,11.0,,10.0,5.0,0.75,0.6,0.42857142857142855,0.22857142857142856,0.5,0.5714285714285714,0.125,0.1388888888888889,3.0,2.0,7.0,5.0,3.0,4.0,2.0,,3.0,12.0,15.0,3.0,,0.2857142857142857,0.2857142857142857,0.3125,0.0967741935483871,0.09523809523809523,0.20689655172413793,0.07692307692307693,0.15463917525773196,0.19230769230769232,0.21428571428571427,0.2222222222222222,0.09375,,,0.6,0.11363636363636363,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,,0.1,1.0,0.7142857142857143,0.4,,0.6666666666666666,,,,4.0,0.2222222222222222,0.3076923076923077,,0.125,,,1.0,,,1.0,,,,,,,,,,False,,,,,,,,,1.0,,,,,,,1.0
201166,1610612754,Aaron Brooks,Aaron Brooks,201166,IND,131.0,2,1,4,3,,,2.0,7,,,,,,,,,,,,,1.0,1.0,,,2.0,4,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3702,,,,6.3,,,1.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,170.0,3,-3,5,6,3.0,3.0,,11,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
