EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FtPoints,PenaltyFtPoints,DefThreePtRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg2Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,BlockedCorner3
200758,1610612760,Ronnie Brewer,Ronnie Brewer,200758,OKC,285.0,5.0,-4.0,10.0,11.0,10.0,5.0,21.0,13.0,1.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201934,1610612760,Hasheem Thabeet,Hasheem Thabeet,201934,OKC,284.0,5.0,-4.0,10.0,11.0,10.0,5.0,21.0,13.0,1.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6445,0.6445,1.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612760,Reggie Jackson,Reggie Jackson,202704,OKC,285.0,5.0,-4.0,10.0,11.0,10.0,5.0,21.0,13.0,1.0,10.0,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,,,,,,,4.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,30.0,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5056999999999999,0.5056999999999999,1.0,7.833333333333333,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202732,1610612760,DeAndre Liggins,DeAndre Liggins,202732,OKC,285.0,5.0,-4.0,10.0,11.0,10.0,5.0,21.0,13.0,1.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5466,0.5466,1.0,1.6,,,,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,0.3333333333333333,,,,,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203103,1610612760,Perry Jones III,Perry Jones III,203103,OKC,285.0,5.0,-4.0,10.0,11.0,10.0,5.0,21.0,13.0,,10.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,0.3152,0.3152,,17.8,,1.0,,,,,,,,1.0,1.0,,,,,0.16666666666666666,,1.0,,,,,1.0,,,,,,,,0.25,0.25,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,1610612760,Kevin Martin,Kevin Martin,2755,OKC,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,18008.0,300.0,-23.0,580.0,574.0,173.0,144.0,1154.0,634.0,26.0,170.0,2.0,0.2982758620689655,7.0,12.0,2.0,4.0,9.0,23.0,63.0,3.0,6.0,22.0,18.0,12.0,6.0,1.0,5.0,8.0,3.0,22.0,1.0,1.0,0.391304347826087,0.5,0.4426229508196721,0.5294117647058824,0.4772727272727273,0.5789473684210527,11.094452773613193,0.19672131147540983,0.5833333333333334,0.6363636363636364,1.0,0.23529411764705882,0.5,0.819672131147541,0.5535033898305085,0.57596,0.3492063492063492,7.430434782608694,2.0,6.0,,2.0,13.0,23.0,6.0,56.0,16.0,36.0,49.0,12.0,0.08695652173913043,0.08333333333333333,0.0963855421686747,0.12643678160919541,0.07692307692307693,0.09836065573770492,0.3333333333333333,0.3333333333333333,9.0,4.0,17.0,2.0,,12.0,11.0,3.0,1.0,1.0,0.17894736842105263,0.19402985074626866,0.06153846153846154,0.11538461538461539,False,77.0,1.0,5.0,2.0,13.0,1.0,4.0,1.0,4.0,10.0,25.0,1.0,1.0,3.0,7.0,12.0,38.0,4.0,2.0,5.0,6.0,4.0,11.0,36.0,2.0,23.0,10.0,10.0,6.0,4.0,5.0,2.0,5.0,8.0,3.0,13.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,0.3157894736842105,0.4,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6229508196721312,0.2,0.375,0.14285714285714285,0.04145077720207254,0.04950495049504951,0.04421768707482993,0.07547169811320754,0.01694915254237288,0.037037037037037035,0.0410958904109589,0.07142857142857142,0.12,0.07692307692307693,0.14285714285714285,0.027777777777777776,0.08196721311475409,1.0,0.21311475409836064,0.15384615384615385,0.15384615384615385,1.0,0.4098360655737705,0.4,0.4,1.0,0.1111111111111111,0.4444444444444444,0.25,1.0,0.1111111111111111,1.0,1.0,0.23529411764705882,0.25,0.4117647058823529,0.42857142857142855,0.43478260869565216,0.5480583333333334,0.02564102564102564,0.09523809523809523,25.60526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,29071.0,485.0,15.0,927.0,920.0,268.0,279.0,1847.0,966.0,26.0,265.0,2.0,0.2891046386192017,29.0,43.0,7.0,11.0,90.0,176.0,339.0,24.0,46.0,105.0,42.0,14.0,10.0,3.0,13.0,43.0,15.0,104.0,0.23333333333333334,0.23863636363636365,0.5113636363636364,0.5217391304347826,0.5,0.4859154929577465,0.563573883161512,0.5666666666666667,31.779257849666983,0.17479674796747968,0.6744186046511628,0.7435897435897436,0.1724137931034483,0.15492957746478872,0.6363636363636364,0.45934959349593496,0.47036790123456784,0.4504308823529412,0.30973451327433627,10.36306818181818,23.0,58.0,138.0,7.0,35.0,69.0,21.0,172.0,56.0,92.0,99.0,14.0,0.03977272727272727,0.09302325581395349,0.18181818181818182,0.16523605150214593,0.125,0.23577235772357724,0.39655172413793105,0.40350877192982454,93.0,36.0,21.0,,,86.0,112.0,42.0,12.0,11.0,0.13291139240506328,0.13793103448275862,0.15412186379928317,0.20192307692307693,False,110.0,2.0,75.0,2.0,6.0,,1.0,,1.0,20.0,64.0,1.0,3.0,7.0,24.0,22.0,70.0,11.0,1.0,4.0,28.0,7.0,25.0,30.0,3.0,61.0,20.0,34.0,14.0,20.0,5.0,9.0,1.0,5.0,15.0,7.0,1.0,4.0,30.0,12.0,18.0,1.0,3.0,4.0,5.0,2.0,1.0,11.0,1.0,1.0,5.0,5.0,12.0,0.45454545454545453,0.3142857142857143,0.25,0.28,0.3283582089552239,0.6333333333333333,0.675,0.2845528455284553,0.02666666666666667,0.6976744186046512,0.4411764705882353,0.01644736842105263,0.006535947712418301,0.01312910284463895,0.011363636363636364,0.020202020202020204,0.017094017094017096,,0.018867924528301886,0.14285714285714285,0.27450980392156865,0.11904761904761904,0.008264462809917356,0.3048780487804878,0.391304347826087,0.024390243902439025,0.3333333333333333,0.3333333333333333,1.0,0.2601626016260163,0.3125,0.31746031746031744,0.4,0.13333333333333333,0.06666666666666667,,,0.2,0.3333333333333333,,0.014084507042253521,,0.3380281690140845,0.2916666666666667,0.32786885245901637,0.44029999999999997,0.014084507042253521,0.08259587020648967,26.418571428571433,2.0,38.0,8.0,9.0,36.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,10.0,11.0,1.0,6.0,0.7272727272727273,0.014285714285714285,0.017241379310344827,0.015625,0.05,0.5,0.5066666666666667,0.5205479452054794,0.18421052631578946,1.0,0.5,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,4055.0,68.0,30.0,140.0,138.0,43.0,28.0,278.0,126.0,5.0,41.0,,0.30714285714285716,9.0,13.0,5.0,7.0,15.0,32.0,48.0,9.0,14.0,19.0,6.0,6.0,3.0,,5.0,8.0,4.0,19.0,0.2,0.21428571428571427,0.46875,0.6428571428571429,0.43902439024390244,0.6,0.5106382978723404,0.6333333333333333,35.031847133757964,0.3170731707317073,0.6923076923076923,0.6923076923076923,0.1111111111111111,0.4666666666666667,0.7142857142857143,0.5365853658536586,0.524759756097561,0.5461733333333334,0.3958333333333333,9.4375,2.0,12.0,24.0,1.0,9.0,14.0,5.0,33.0,4.0,12.0,13.0,,0.03125,,0.09090909090909091,0.1518987341772152,,0.2926829268292683,0.16666666666666666,0.18181818181818182,12.0,1.0,8.0,,,14.0,14.0,8.0,,,0.22857142857142856,0.22580645161290322,0.1702127659574468,0.21052631578947367,False,16.0,1.0,7.0,,,,,,,2.0,9.0,,,,1.0,2.0,9.0,2.0,,,5.0,,1.0,,,9.0,2.0,5.0,3.0,2.0,2.0,2.0,,1.0,,1.0,1.0,3.0,3.0,,3.0,,2.0,,,1.0,,,,,,,,,0.2222222222222222,,,0.2222222222222222,1.0,1.25,0.21951219512195122,,0.375,,0.02702702702702703,,0.015151515151515152,0.1,,,,,0.07407407407407407,0.15384615384615385,0.25,0.043478260869565216,0.17073170731707318,0.5,,,,,0.21951219512195122,0.2222222222222222,0.2222222222222222,,0.5,,,,,,,,,0.06666666666666667,,0.2222222222222222,0.52175,,0.10416666666666667,24.67777777777778,1.0,4.0,2.0,1.0,6.0,2.0,,,1.0,,,2.0,,2.0,,,,1.0,,0.08333333333333333,,,,0.5714285714285714,0.5714285714285714,0.25,1.0,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,21952.0,366.0,-9.0,684.0,682.0,209.0,203.0,1366.0,731.0,38.0,207.0,5.0,0.3055555555555556,31.0,49.0,8.0,12.0,55.0,126.0,141.0,10.0,27.0,32.0,64.0,,,1.0,5.0,7.0,2.0,32.0,0.5818181818181818,0.7619047619047619,0.4365079365079365,0.37037037037037035,0.45185185185185184,0.4107142857142857,0.4828767123287671,0.48484848484848486,19.590268886043535,0.362962962962963,0.6326530612244898,0.7560975609756098,0.5161290322580645,0.42857142857142855,0.6666666666666666,0.42962962962962964,0.48745407407407404,0.48831785714285714,0.22695035460992907,9.708730158730159,15.0,50.0,46.0,12.0,5.0,8.0,2.0,19.0,30.0,53.0,92.0,21.0,0.09523809523809523,0.16326530612244897,0.13100436681222707,0.13994169096209913,0.1320754716981132,0.37037037037037035,0.3,0.30612244897959184,19.0,9.0,18.0,1.0,6.0,22.0,24.0,11.0,2.0,2.0,0.15789473684210525,0.15853658536585366,0.0763888888888889,0.08148148148148149,False,85.0,21.0,27.0,3.0,8.0,,1.0,1.0,1.0,1.0,1.0,,,,,4.0,9.0,32.0,,1.0,49.0,1.0,1.0,12.0,,1.0,1.0,3.0,3.0,,3.0,,14.0,24.0,5.0,39.0,3.0,,2.0,2.0,,1.0,1.0,6.0,1.0,,,33.0,,,26.0,6.0,33.0,1.0,0.4444444444444444,,1.0,0.4444444444444444,0.5151515151515151,0.6125,0.06666666666666667,0.1111111111111111,0.2857142857142857,0.22727272727272727,0.10572687224669604,0.12727272727272726,0.11275964391691394,0.15254237288135594,0.136986301369863,0.05263157894736842,0.1527777777777778,0.07894736842105263,0.13978494623655913,0.12048192771084337,0.15625,0.047619047619047616,0.2,0.7333333333333333,0.05925925925925926,0.375,0.375,1.0,0.007407407407407408,1.0,1.0,1.0,0.6363636363636364,0.030303030303030304,,,,,,0.03571428571428571,1.0,,,1.0,0.5278375,,0.3475177304964539,22.855555555555558,14.0,9.0,17.0,15.0,,26.0,,1.0,1.0,1.0,,,,2.0,,1.0,19.0,0.53125,,0.02,,0.06666666666666667,0.5757575757575758,0.3333333333333333,0.375,0.5555555555555556,0.6666666666666666,0.07142857142857142,1.0,,,,
